t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
5.62,-0.40540959113962405,0.09353625592664305,-0.40540959113962405,0.09353625592664305,-0.30540959113962385,-1.5341076521144563,0.0,0.0,GFM
5.63,-0.40537848912806124,0.09351554896612058,-0.40537848912806124,0.09351554896612058,-0.30537848912806104,-1.5341283590749788,0.0,0.0,GFM
5.64,-0.405347797790452,0.09349558699773652,-0.405347797790452,0.09349558699773652,-0.3053477977904518,-1.5341483210433629,0.0,0.0,GFM
5.65,-0.4053175216696419,0.0934763598857764,-0.4053175216696419,0.0934763598857764,-0.3053175216696417,-1.534167548155323,0.0,0.0,GFM
5.66,-0.4052876645009195,0.09345785614645852,-0.4052876645009195,0.09345785614645852,-0.3052876645009193,-1.5341860518946409,0.0,0.0,GFM
5.67,-0.40525822922224664,0.09344006299994945,-0.40525822922224664,0.09344006299994945,-0.30525822922224644,-1.53420384504115,0.0,0.0,GFM
5.68,-0.4052292179860633,0.0934229664245485,-0.4052292179860633,0.0934229664245485,-0.3052292179860631,-1.5342209416165509,0.0,0.0,GFM
5.69,-0.40520063217256796,0.0934065512132014,-0.40520063217256796,0.0934065512132014,-0.30520063217256777,-1.534237356827898,0.0,0.0,GFM
5.7,-0.40517247240456344,0.0933908010315534,-0.40517247240456344,0.0933908010315534,-0.30517247240456324,-1.534253107009546,0.0,0.0,GFM
5.71,-0.4051447385635868,0.09337569847797145,-0.4051447385635868,0.09337569847797145,-0.3051447385635866,-1.534268209563128,0.0,0.0,GFM
5.72,-0.40511742980730914,0.09336122514470158,-0.40511742980730914,0.09336122514470158,-0.30511742980730894,-1.5342826828963978,0.0,0.0,GFM
5.73,-0.40509054458814625,0.09334736168091795,-0.40509054458814625,0.09334736168091795,-0.30509054458814605,-1.5342965463601814,0.0,0.0,GFM
5.74,-0.4050640806729496,0.09333408785624209,-0.4050640806729496,0.09333408785624209,-0.3050640806729494,-1.5343098201848573,0.0,0.0,GFM
5.75,-0.4050380351638498,0.09332138262582435,-0.4050380351638498,0.09332138262582435,-0.3050380351638496,-1.534322525415275,0.0,0.0,GFM
5.76,-0.4050124045199031,0.09330922419591703,-0.4050124045199031,0.09330922419591703,-0.3050124045199029,-1.5343346838451823,0.0,0.0,GFM
5.77,-0.4049871845796355,0.09329759009006233,-0.4049871845796355,0.09329759009006233,-0.3049871845796353,-1.534346317951037,0.0,0.0,GFM
5.78,-0.40496237058449724,0.09328645721597528,-0.40496237058449724,0.09328645721597528,-0.30496237058449704,-1.534357450825124,0.0,0.0,GFM
5.79,-0.40493795720292824,0.09327580193238383,-0.40493795720292824,0.09327580193238383,-0.30493795720292804,-1.5343681061087155,0.0,0.0,GFM
5.8,-0.4049139385551158,0.09326560011622931,-0.4049139385551158,0.09326560011622931,-0.3049139385551156,-1.53437830792487,0.0,0.0,GFM
5.81,-0.40489030823833017,0.09325582722972214,-0.40489030823833017,0.09325582722972214,-0.30489030823832997,-1.5343880808113772,0.0,0.0,GFM
5.82,-0.40486705935279677,0.09324645838713641,-0.40486705935279677,0.09324645838713641,-0.30486705935279657,-1.534397449653963,0.0,0.0,GFM
5.83,-0.40484418452807047,0.09323746842133351,-0.40484418452807047,0.09323746842133351,-0.30484418452807027,-1.5344064396197659,0.0,0.0,GFM
5.84,-0.40482167594971186,0.09322883194967058,-0.40482167594971186,0.09322883194967058,-0.30482167594971166,-1.5344150760914288,0.0,0.0,GFM
5.85,-0.40479952538635955,0.09322052343932286,-0.40479952538635955,0.09322052343932286,-0.30479952538635935,-1.5344233846017765,0.0,0.0,GFM
5.86,-0.40477772421706454,0.09321251727166047,-0.40477772421706454,0.09321251727166047,-0.30477772421706434,-1.534431390769439,0.0,0.0,GFM
5.87,-0.4047562634588245,0.0932047878057587,-0.4047562634588245,0.0932047878057587,-0.3047562634588243,-1.5344391202353407,0.0,0.0,GFM
5.88,-0.4047351337943359,0.09319730944080828,-0.4047351337943359,0.09319730944080828,-0.3047351337943357,-1.534446598600291,0.0,0.0,GFM
5.89,-0.40471432559982085,0.09319005667720948,-0.40471432559982085,0.09319005667720948,-0.30471432559982065,-1.53445385136389,0.0,0.0,GFM
5.9,-0.404693828972961,0.09318300417637215,-0.404693828972961,0.09318300417637215,-0.3046938289729608,-1.5344609038647272,0.0,0.0,GFM
5.91,-0.40467363376075327,0.09317612681910181,-0.40467363376075327,0.09317612681910181,-0.30467363376075307,-1.5344677812219976,0.0,0.0,GFM
5.92,-0.4046537295873558,0.09316939976224825,-0.4046537295873558,0.09316939976224825,-0.3046537295873556,-1.5344745082788511,0.0,0.0,GFM
5.93,-0.4046341058819514,0.09316279849362341,-0.4046341058819514,0.09316279849362341,-0.3046341058819512,-1.534481109547476,0.0,0.0,GFM
5.94,-0.4046147519063719,0.09315629888556787,-0.4046147519063719,0.09315629888556787,-0.3046147519063717,-1.5344876091555315,0.0,0.0,GFM
5.95,-0.4045956567825821,0.09314987724575907,-0.4045956567825821,0.09314987724575907,-0.3045956567825819,-1.5344940307953403,0.0,0.0,GFM
5.96,-0.4045768095198548,0.09314351036711788,-0.4045768095198548,0.09314351036711788,-0.3045768095198546,-1.5345003976739815,0.0,0.0,GFM
5.97,-0.4045581990418847,0.09313717557453183,-0.4045581990418847,0.09313717557453183,-0.3045581990418845,-1.5345067324665675,0.0,0.0,GFM
5.98,-0.4045398142133708,0.09313085077035699,-0.4045398142133708,0.09313085077035699,-0.3045398142133706,-1.5345130572707424,0.0,0.0,GFM
5.99,-0.4045216438663962,0.09312451447713133,-0.4045216438663962,0.09312451447713133,-0.304521643866396,-1.534519393563968,0.0,0.0,GFM
6.0,-0.404503676826328,0.0931181458781769,-0.404503676826328,0.0931181458781769,-0.3045036768263278,-1.5345257621629225,0.0,0.0,GFM
6.01,-0.4044859019373441,0.09311172485606733,-0.4044859019373441,0.09311172485606733,-0.3044859019373439,-1.534532183185032,0.0,0.0,GFM
6.02,-0.4044683080874363,0.09310523202815757,-0.4044683080874363,0.09310523202815757,-0.3044683080874361,-1.5345386760129418,0.0,0.0,GFM
6.03,-0.4044508842329048,0.09309864878040863,-0.4044508842329048,0.09309864878040863,-0.3044508842329046,-1.5345452592606907,0.0,0.0,GFM
6.04,-0.40443361942236256,0.0930919572980855,-0.40443361942236256,0.0930919572980855,-0.30443361942236236,-1.5345519507430139,0.0,0.0,GFM
6.05,-0.40441650282006736,0.09308514059442619,-0.40441650282006736,0.09308514059442619,-0.30441650282006716,-1.5345587674466732,0.0,0.0,GFM
6.06,-0.40439952372867105,0.0930781825364495,-0.40439952372867105,0.0930781825364495,-0.30439952372867085,-1.5345657255046499,0.0,0.0,GFM
6.07,-0.40438267161134234,0.09307106786848274,-0.40438267161134234,0.09307106786848274,-0.30438267161134214,-1.5345728401726166,0.0,0.0,GFM
6.08,-0.4043659361131016,0.09306378223291056,-0.4043659361131016,0.09306378223291056,-0.3043659361131014,-1.5345801258081888,0.0,0.0,GFM
6.09,-0.40434930708149275,0.09305631218858323,-0.40434930708149275,0.09305631218858323,-0.30434930708149255,-1.5345875958525161,0.0,0.0,GFM
6.1,-0.4043327745865013,0.09304864522645606,-0.4043327745865013,0.09304864522645606,-0.3043327745865011,-1.5345952628146433,0.0,0.0,GFM
6.11,-0.40431632893961167,0.09304076978281528,-0.40431632893961167,0.09304076978281528,-0.30431632893961147,-1.534603138258284,0.0,0.0,GFM
6.12,-0.40429996071208074,0.09303267524998526,-0.40429996071208074,0.09303267524998526,-0.30429996071208054,-1.534611232791114,0.0,0.0,GFM
6.13,-0.4042836607523705,0.09302435198435544,-0.4042836607523705,0.09302435198435544,-0.3042836607523703,-1.534619556056744,0.0,0.0,GFM
6.14,-0.4042674202026657,0.0930157913121421,-0.4042674202026657,0.0930157913121421,-0.3042674202026655,-1.5346281167289573,0.0,0.0,GFM
6.15,-0.4042512305145231,0.093006985532476,-0.4042512305145231,0.093006985532476,-0.3042512305145229,-1.5346369225086234,0.0,0.0,GFM
6.16,-0.40423508346351367,0.09299792791818962,-0.40423508346351367,0.09299792791818962,-0.30423508346351347,-1.5346459801229098,0.0,0.0,GFM
6.17,-0.4042189711629824,0.09298861271430359,-0.4042189711629824,0.09298861271430359,-0.3042189711629822,-1.5346552953267958,0.0,0.0,GFM
6.18,-0.4042028860768177,0.09297903513382755,-0.4042028860768177,0.09297903513382755,-0.3042028860768175,-1.5346648729072718,0.0,0.0,GFM
6.19,-0.40418682103119574,0.09296919135173543,-0.40418682103119574,0.09296919135173543,-0.30418682103119554,-1.534674716689364,0.0,0.0,GFM
6.2,-0.4041707692253576,0.09295907849632412,-0.4041707692253576,0.09295907849632412,-0.3041707692253574,-1.5346848295447753,0.0,0.0,GFM
6.21,-0.40415472424130783,0.09294869463871969,-0.40415472424130783,0.09294869463871969,-0.30415472424130763,-1.5346952134023797,0.0,0.0,GFM
6.22,-0.40413868005252995,0.09293803877991835,-0.40413868005252995,0.09293803877991835,-0.30413868005252975,-1.534705869261181,0.0,0.0,GFM
6.23,-0.4041226310316287,0.09292711083617688,-0.4041226310316287,0.09292711083617688,-0.3041226310316285,-1.5347167972049225,0.0,0.0,GFM
6.24,-0.40410657195687605,0.09291591162211077,-0.40410657195687605,0.09291591162211077,-0.30410657195687585,-1.5347279964189886,0.0,0.0,GFM
6.25,-0.4040904980178013,0.09290444283208155,-0.4040904980178013,0.09290444283208155,-0.3040904980178011,-1.5347394652090178,0.0,0.0,GFM
6.26,-0.4040744048196065,0.09289270701977803,-0.4040744048196065,0.09289270701977803,-0.3040744048196063,-1.5347512010213213,0.0,0.0,GFM
6.27,-0.40405828838655444,0.09288070757587152,-0.40405828838655444,0.09288070757587152,-0.30405828838655424,-1.5347632004652279,0.0,0.0,GFM
6.28,-0.40404214516434295,0.09286844870431499,-0.40404214516434295,0.09286844870431499,-0.30404214516434275,-1.5347754593367844,0.0,0.0,GFM
6.29,-0.40402597202139495,0.09285593539680503,-0.40402597202139495,0.09285593539680503,-0.30402597202139475,-1.5347879726442943,0.0,0.0,GFM
6.3,-0.4040097662490719,0.09284317340599935,-0.4040097662490719,0.09284317340599935,-0.3040097662490717,-1.5348007346351,0.0,0.0,GFM
6.31,-0.40399352556087537,0.0928301692171909,-0.40399352556087537,0.0928301692171909,-0.30399352556087517,-1.5348137388239085,0.0,0.0,GFM
6.32,-0.4039772480906099,0.09281693001868496,-0.4039772480906099,0.09281693001868496,-0.3039772480906097,-1.5348269780224144,0.0,0.0,GFM
6.33,-0.40396093238958497,0.09280346367119718,-0.40396093238958497,0.09280346367119718,-0.30396093238958477,-1.5348404443699022,0.0,0.0,GFM
6.34,-0.4039445774227638,0.0927897786758689,-0.4039445774227638,0.0927897786758689,-0.3039445774227636,-1.5348541293652305,0.0,0.0,GFM
6.35,-0.40392818256400886,0.09277588414153426,-0.40392818256400886,0.09277588414153426,-0.30392818256400866,-1.5348680238995651,0.0,0.0,GFM
6.36,-0.40391174759030835,0.09276178975085103,-0.40391174759030835,0.09276178975085103,-0.30391174759030815,-1.5348821182902483,0.0,0.0,GFM
6.37,-0.40389527267511544,0.09274750572581625,-0.40389527267511544,0.09274750572581625,-0.30389527267511524,-1.5348964023152831,0.0,0.0,GFM
6.38,-0.4038787583808253,0.09273304279247219,-0.4038787583808253,0.09273304279247219,-0.3038787583808251,-1.5349108652486272,0.0,0.0,GFM
6.39,-0.4038622056503282,0.09271841214498733,-0.4038622056503282,0.09271841214498733,-0.303862205650328,-1.534925495896112,0.0,0.0,GFM
6.4,-0.40384561579775907,0.09270362540934118,-0.40384561579775907,0.09270362540934118,-0.3038456157977589,-1.5349402826317582,0.0,0.0,GFM
6.41,-0.40382899049847265,0.092688694606464,-0.40382899049847265,0.092688694606464,-0.30382899049847245,-1.5349552134346354,0.0,0.0,GFM
6.42,-0.4038123317782185,0.092673632115027,-0.4038123317782185,0.092673632115027,-0.3038123317782183,-1.5349702759260724,0.0,0.0,GFM
6.43,-0.40379564200163165,0.09265845063432443,-0.40379564200163165,0.09265845063432443,-0.30379564200163145,-1.534985457406775,0.0,0.0,GFM
6.44,-0.40377892385996766,0.09264316314649212,-0.40377892385996766,0.09264316314649212,-0.30377892385996746,-1.5350007448946072,0.0,0.0,GFM
6.45,-0.4037621803583026,0.09262778287928608,-0.4037621803583026,0.09262778287928608,-0.3037621803583024,-1.5350161251618133,0.0,0.0,GFM
6.46,-0.40374541480206255,0.09261232326838198,-0.40374541480206255,0.09261232326838198,-0.30374541480206235,-1.5350315847727174,0.0,0.0,GFM
6.47,-0.4037286307829576,0.09259679792021691,-0.4037286307829576,0.09259679792021691,-0.3037286307829574,-1.5350471101208825,0.0,0.0,GFM
6.48,-0.4037118321645222,0.0925812205748644,-0.4037118321645222,0.0925812205748644,-0.303711832164522,-1.535062687466235,0.0,0.0,GFM
6.49,-0.40369502306706867,0.09256560506931666,-0.40369502306706867,0.09256560506931666,-0.30369502306706847,-1.5350783029717827,0.0,0.0,GFM
6.5,-0.4036782078522572,0.09254996530106219,-0.4036782078522572,0.09254996530106219,-0.303678207852257,-1.5350939427400372,0.0,0.0,GFM
6.51,-0.40366139110731647,0.09253431519231214,-0.40366139110731647,0.09253431519231214,-0.30366139110731627,-1.5351095928487872,0.0,0.0,GFM
6.52,-0.4036445776289569,0.0925186686546533,-0.4036445776289569,0.0925186686546533,-0.3036445776289567,-1.535125239386446,0.0,0.0,GFM
6.53,-0.40362777240689085,0.09250303955439332,-0.40362777240689085,0.09250303955439332,-0.30362777240689065,-1.535140868486706,0.0,0.0,GFM
6.54,-0.40361098060724143,0.09248744167872047,-0.40361098060724143,0.09248744167872047,-0.30361098060724123,-1.535156466362379,0.0,0.0,GFM
6.55,-0.40359420755573755,0.09247188870242296,-0.40359420755573755,0.09247188870242296,-0.30359420755573735,-1.5351720193386764,0.0,0.0,GFM
6.56,-0.40357745872075,0.0924563941556773,-0.40357745872075,0.0924563941556773,-0.3035774587207498,-1.535187513885422,0.0,0.0,GFM
6.57,-0.4035607396962162,0.09244097139261331,-0.4035607396962162,0.09244097139261331,-0.303560739696216,-1.535202936648486,0.0,0.0,GFM
6.58,-0.403544056184547,0.09242563356098898,-0.403544056184547,0.09242563356098898,-0.3035440561845468,-1.5352182744801104,0.0,0.0,GFM
6.59,-0.40352741397957514,0.09241039357274894,-0.40352741397957514,0.09241039357274894,-0.30352741397957494,-1.5352335144683504,0.0,0.0,GFM
6.6,-0.40351081894948054,0.09239526407575038,-0.40351081894948054,0.09239526407575038,-0.30351081894948034,-1.535248643965349,0.0,0.0,GFM
6.61,-0.4034942770198637,0.09238025742669076,-0.4034942770198637,0.09238025742669076,-0.3034942770198635,-1.5352636506144086,0.0,0.0,GFM
6.62,-0.40347779415693247,0.09236538566509078,-0.40347779415693247,0.09236538566509078,-0.30347779415693227,-1.5352785223760086,0.0,0.0,GFM
6.63,-0.4034613763508338,0.09235066048850338,-0.4034613763508338,0.09235066048850338,-0.3034613763508336,-1.535293247552596,0.0,0.0,GFM
6.64,-0.40344502959927414,0.09233609322924363,-0.40344502959927414,0.09233609322924363,-0.30344502959927394,-1.5353078148118557,0.0,0.0,GFM
6.65,-0.403428759891347,0.09232169483198804,-0.403428759891347,0.09232169483198804,-0.3034287598913468,-1.5353222132091113,0.0,0.0,GFM
6.66,-0.403412573191705,0.09230747583310817,-0.403412573191705,0.09230747583310817,-0.3034125731917048,-1.5353364322079912,0.0,0.0,GFM
6.67,-0.4033964754250005,0.09229344634115666,-0.4033964754250005,0.09229344634115666,-0.3033964754250003,-1.5353504616999427,0.0,0.0,GFM
6.68,-0.4033804724607633,0.09227961601876444,-0.4033804724607633,0.09227961601876444,-0.3033804724607631,-1.535364292022335,0.0,0.0,GFM
6.69,-0.4033645700986471,0.09226599406597358,-0.4033645700986471,0.09226599406597358,-0.3033645700986469,-1.5353779139751258,0.0,0.0,GFM
6.7,-0.40334877405405434,0.09225258920496171,-0.40334877405405434,0.09225258920496171,-0.30334877405405414,-1.5353913188361377,0.0,0.0,GFM
6.71,-0.40333308994432837,0.09223940966620403,-0.40333308994432837,0.09223940966620403,-0.30333308994432817,-1.5354044983748953,0.0,0.0,GFM
6.72,-0.4033175232754208,0.09222646317614736,-0.4033175232754208,0.09222646317614736,-0.3033175232754206,-1.535417444864952,0.0,0.0,GFM
6.73,-0.40330207942900587,0.09221375694619582,-0.40330207942900587,0.09221375694619582,-0.30330207942900567,-1.5354301510949036,0.0,0.0,GFM
6.74,-0.403286763650197,0.09220129766323515,-0.403286763650197,0.09220129766323515,-0.3032867636501968,-1.5354426103778642,0.0,0.0,GFM
6.75,-0.4032715810357969,0.09218909148162213,-0.4032715810357969,0.09218909148162213,-0.3032715810357967,-1.5354548165594772,0.0,0.0,GFM
6.76,-0.4032565365231391,0.09217714401655397,-0.4032565365231391,0.09217714401655397,-0.3032565365231389,-1.5354667640245454,0.0,0.0,GFM
6.77,-0.4032416348795485,0.09216546033885686,-0.4032416348795485,0.09216546033885686,-0.3032416348795483,-1.5354784477022425,0.0,0.0,GFM
6.78,-0.40322688069246404,0.09215404497128321,-0.40322688069246404,0.09215404497128321,-0.30322688069246384,-1.5354898630698162,0.0,0.0,GFM
6.79,-0.40321227836009,0.09214290188613994,-0.40321227836009,0.09214290188613994,-0.3032122783600898,-1.5355010061549594,0.0,0.0,GFM
6.8,-0.40319783208271015,0.09213203450432905,-0.40319783208271015,0.09213203450432905,-0.30319783208270995,-1.5355118735367703,0.0,0.0,GFM
6.81,-0.4031835458547555,0.09212144569568337,-0.4031835458547555,0.09212144569568337,-0.3031835458547553,-1.535522462345416,0.0,0.0,GFM
6.82,-0.403169423457454,0.09211113778079771,-0.403169423457454,0.09211113778079771,-0.3031694234574538,-1.5355327702603017,0.0,0.0,GFM
6.83,-0.40315546845215094,0.0921011125339497,-0.40315546845215094,0.0921011125339497,-0.30315546845215074,-1.5355427955071497,0.0,0.0,GFM
6.84,-0.40314168417431073,0.09209137118755573,-0.40314168417431073,0.09209137118755573,-0.30314168417431053,-1.5355525368535436,0.0,0.0,GFM
6.85,-0.4031280737282036,0.09208191443761415,-0.4031280737282036,0.09208191443761415,-0.3031280737282034,-1.5355619936034852,0.0,0.0,GFM
6.86,-0.40311463998226554,0.09207274245053787,-0.40311463998226554,0.09207274245053787,-0.30311463998226534,-1.5355711655905615,0.0,0.0,GFM
6.87,-0.4031013855651427,0.09206385487110924,-0.4031013855651427,0.09206385487110924,-0.3031013855651425,-1.5355800531699901,0.0,0.0,GFM
6.88,-0.4030883128623719,0.09205525083152177,-0.4030883128623719,0.09205525083152177,-0.3030883128623717,-1.5355886572095776,0.0,0.0,GFM
6.89,-0.40307542401375634,0.09204692896166033,-0.40307542401375634,0.09204692896166033,-0.30307542401375615,-1.535596979079439,0.0,0.0,GFM
6.9,-0.4030627209113866,0.09203888740018407,-0.4030627209113866,0.09203888740018407,-0.3030627209113864,-1.5356050206409153,0.0,0.0,GFM
6.91,-0.4030502051983141,0.09203112380681389,-0.4030502051983141,0.09203112380681389,-0.3030502051983139,-1.5356127842342855,0.0,0.0,GFM
6.92,-0.4030378782678752,0.09202363537552305,-0.4030378782678752,0.09202363537552305,-0.303037878267875,-1.5356202726655763,0.0,0.0,GFM
6.93,-0.40302574126366003,0.09201641884861345,-0.40302574126366003,0.09201641884861345,-0.30302574126365983,-1.535627489192486,0.0,0.0,GFM
6.94,-0.40301379508004714,0.09200947053158903,-0.40301379508004714,0.09200947053158903,-0.30301379508004694,-1.5356344375095103,0.0,0.0,GFM
6.95,-0.40300204036339415,0.09200278630901138,-0.40300204036339415,0.09200278630901138,-0.30300204036339395,-1.535641121732088,0.0,0.0,GFM
6.96,-0.4029904775137921,0.09199636166085234,-0.4029904775137921,0.09199636166085234,-0.3029904775137919,-1.535647546380247,0.0,0.0,GFM
6.97,-0.4029791066874183,0.0919901916797754,-0.4029791066874183,0.0919901916797754,-0.3029791066874181,-1.535653716361324,0.0,0.0,GFM
6.98,-0.402967927799394,0.09198427108891871,-0.402967927799394,0.09198427108891871,-0.3029679277993938,-1.5356596369521807,0.0,0.0,GFM
6.99,-0.4029569405272329,0.0919785942603315,-0.4029569405272329,0.0919785942603315,-0.3029569405272327,-1.5356653137807679,0.0,0.0,GFM
7.0,-0.4029461443147446,0.0919731552338543,-0.4029461443147446,0.0919731552338543,-0.3029461443147444,-1.535670752807245,0.0,0.0,GFM
7.01,-0.40293553837652996,0.09196794773665706,-0.40293553837652996,0.09196794773665706,-0.30293553837652976,-1.5356759603044423,0.0,0.0,GFM
7.02,-0.4029251217029175,0.09196296520297031,-0.4029251217029175,0.09196296520297031,-0.3029251217029173,-1.535680942838129,0.0,0.0,GFM
7.03,-0.4029148930652902,0.09195820079434647,-0.4029148930652902,0.09195820079434647,-0.30291489306529,-1.535685707246753,0.0,0.0,GFM
7.04,-0.40290485102189005,0.09195364742018097,-0.40290485102189005,0.09195364742018097,-0.30290485102188985,-1.5356902606209184,0.0,0.0,GFM
7.05,-0.40289499392407896,0.09194929775841287,-0.40289499392407896,0.09194929775841287,-0.30289499392407876,-1.5356946102826865,0.0,0.0,GFM
7.06,-0.40288531992290416,0.09194514427662193,-0.40288531992290416,0.09194514427662193,-0.30288531992290396,-1.5356987637644774,0.0,0.0,GFM
7.07,-0.40287582697609803,0.09194117925296275,-0.40287582697609803,0.09194117925296275,-0.30287582697609783,-1.5357027287881366,0.0,0.0,GFM
7.08,-0.40286651285535535,0.09193739479752883,-0.40286651285535535,0.09193739479752883,-0.30286651285535515,-1.5357065132435705,0.0,0.0,GFM
7.09,-0.4028573751539939,0.09193378287345144,-0.4028573751539939,0.09193378287345144,-0.3028573751539937,-1.535710125167648,0.0,0.0,GFM
7.1,-0.40284841129482707,0.09193033531824701,-0.40284841129482707,0.09193033531824701,-0.30284841129482687,-1.5357135727228524,0.0,0.0,GFM
7.11,-0.40283961853834754,0.09192704386486872,-0.40283961853834754,0.09192704386486872,-0.30283961853834734,-1.5357168641762307,0.0,0.0,GFM
7.12,-0.4028309939911907,0.09192390016269436,-0.4028309939911907,0.09192390016269436,-0.3028309939911905,-1.535720007878405,0.0,0.0,GFM
7.13,-0.40282253461469925,0.09192089579859886,-0.40282253461469925,0.09192089579859886,-0.30282253461469905,-1.5357230122425005,0.0,0.0,GFM
7.14,-0.402814237233803,0.0919180223173437,-0.402814237233803,0.0919180223173437,-0.3028142372338028,-1.5357258857237557,0.0,0.0,GFM
7.15,-0.4028060985459957,0.09191527124217447,-0.4028060985459957,0.09191527124217447,-0.3028060985459955,-1.535728636798925,0.0,0.0,GFM
7.16,-0.4027981151304089,0.09191263409471473,-0.4027981151304089,0.09191263409471473,-0.3027981151304087,-1.5357312739463846,0.0,0.0,GFM
7.17,-0.40279028345713513,0.09191010241483522,-0.40279028345713513,0.09191010241483522,-0.30279028345713493,-1.5357338056262642,0.0,0.0,GFM
7.18,-0.4027825998965131,0.09190766777994064,-0.4027825998965131,0.09190766777994064,-0.3027825998965129,-1.5357362402611587,0.0,0.0,GFM
7.19,-0.402775060728586,0.09190532182383704,-0.402775060728586,0.09190532182383704,-0.3027750607285858,-1.5357385862172623,0.0,0.0,GFM
7.2,-0.4027676621524471,0.09190305625521544,-0.4027676621524471,0.09190305625521544,-0.3027676621524469,-1.535740851785884,0.0,0.0,GFM
7.21,-0.40276040029580784,0.09190086287552734,-0.40276040029580784,0.09190086287552734,-0.30276040029580764,-1.535743045165572,0.0,0.0,GFM
7.22,-0.4027532712244142,0.09189873359638501,-0.4027532712244142,0.09189873359638501,-0.302753271224414,-1.5357451744447144,0.0,0.0,GFM
7.23,-0.40274627095149784,0.09189666045635403,-0.40274627095149784,0.09189666045635403,-0.30274627095149764,-1.5357472475847453,0.0,0.0,GFM
7.24,-0.40273939544718607,0.09189463563718547,-0.40273939544718607,0.09189463563718547,-0.30273939544718587,-1.535749272403914,0.0,0.0,GFM
7.25,-0.4027326406478198,0.09189265147936565,-0.4027326406478198,0.09189265147936565,-0.3027326406478196,-1.5357512565617337,0.0,0.0,GFM
7.26,-0.4027260024651822,0.0918907004969669,-0.4027260024651822,0.0918907004969669,-0.302726002465182,-1.5357532075441325,0.0,0.0,GFM
7.27,-0.40271947679565223,0.09188877539191487,-0.40271947679565223,0.09188877539191487,-0.30271947679565203,-1.5357551326491845,0.0,0.0,GFM
7.28,-0.40271305952919967,0.09188686906752497,-0.40271305952919967,0.09188686906752497,-0.30271305952919947,-1.5357570389735744,0.0,0.0,GFM
7.29,-0.4027067465581919,0.09188497464118783,-0.4027067465581919,0.09188497464118783,-0.3027067465581917,-1.5357589333999115,0.0,0.0,GFM
7.3,-0.40270053378613113,0.09188308545650803,-0.40270053378613113,0.09188308545650803,-0.30270053378613093,-1.5357608225845913,0.0,0.0,GFM
7.31,-0.40269441713615783,0.09188119509450354,-0.40269441713615783,0.09188119509450354,-0.30269441713615763,-1.5357627129465958,0.0,0.0,GFM
7.32,-0.40268839255935374,0.09187929738410694,-0.40268839255935374,0.09187929738410694,-0.30268839255935354,-1.5357646106569924,0.0,0.0,GFM
7.33,-0.4026824560428143,0.09187738641193222,-0.4026824560428143,0.09187738641193222,-0.3026824560428141,-1.5357665216291672,0.0,0.0,GFM
7.34,-0.4026766036175341,0.09187545653110063,-0.4026766036175341,0.09187545653110063,-0.3026766036175339,-1.5357684515099987,0.0,0.0,GFM
7.35,-0.40267083136598897,0.09187350236938707,-0.40267083136598897,0.09187350236938707,-0.30267083136598877,-1.5357704056717123,0.0,0.0,GFM
7.36,-0.402665135429533,0.09187151883650002,-0.402665135429533,0.09187151883650002,-0.30266513542953283,-1.5357723892045994,0.0,0.0,GFM
7.37,-0.40265951201545624,0.09186950113060077,-0.40265951201545624,0.09186950113060077,-0.30265951201545604,-1.5357744069104986,0.0,0.0,GFM
7.38,-0.4026539574037996,0.09186744474390052,-0.4026539574037996,0.09186744474390052,-0.3026539574037994,-1.5357764632971989,0.0,0.0,GFM
7.39,-0.40264846795389875,0.09186534546757064,-0.40264846795389875,0.09186534546757064,-0.30264846795389855,-1.5357785625735287,0.0,0.0,GFM
7.4,-0.4026430401105161,0.09186319939573351,-0.4026430401105161,0.09186319939573351,-0.3026430401105159,-1.5357807086453659,0.0,0.0,GFM
7.41,-0.40263767040981313,0.09186100292870503,-0.40263767040981313,0.09186100292870503,-0.30263767040981293,-1.5357829051123943,0.0,0.0,GFM
7.42,-0.40263235548482423,0.09185875277547839,-0.40263235548482423,0.09185875277547839,-0.30263235548482403,-1.535785155265621,0.0,0.0,GFM
7.43,-0.40262709207079245,0.09185644595527331,-0.40262709207079245,0.09185644595527331,-0.30262709207079225,-1.535787462085826,0.0,0.0,GFM
7.44,-0.40262187701005414,0.09185407979844307,-0.40262187701005414,0.09185407979844307,-0.30262187701005394,-1.5357898282426563,0.0,0.0,GFM
7.45,-0.4026167072566015,0.09185165194658973,-0.4026167072566015,0.09185165194658973,-0.3026167072566013,-1.5357922560945096,0.0,0.0,GFM
7.46,-0.4026115798802898,0.091849160351829,-0.4026115798802898,0.091849160351829,-0.3026115798802896,-1.5357947476892704,0.0,0.0,GFM
7.47,-0.4026064920707103,0.09184660327541594,-0.4026064920707103,0.09184660327541594,-0.3026064920707101,-1.5357973047656834,0.0,0.0,GFM
7.48,-0.40260144114071916,0.09184397928561783,-0.40260144114071916,0.09184397928561783,-0.30260144114071896,-1.5357999287554815,0.0,0.0,GFM
7.49,-0.4025964245296056,0.09184128725482599,-0.4025964245296056,0.09184128725482599,-0.3025964245296054,-1.5358026207862734,0.0,0.0,GFM
7.5,-0.4025914398058583,0.09183852635609635,-0.4025914398058583,0.09183852635609635,-0.3025914398058581,-1.535805381685003,0.0,0.0,GFM
