t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
5.46,1.4341366245361622,-0.04940172882271043,1.4341366245361622,-0.04940172882271043,1.5453739429795392,-0.16975144187159175,0.0,0.0,SG-slack
5.47,1.4340850290472822,-0.04938691524404584,1.4340850290472822,-0.04938691524404584,1.5453223474906592,-0.16973662829292716,0.0,0.0,SG-slack
5.48,1.4340387749760037,-0.04937215558295044,1.4340387749760037,-0.04937215558295044,1.5452760934193808,-0.16972186863183175,0.0,0.0,SG-slack
5.49,1.4339977809608155,-0.04935744168467113,1.4339977809608155,-0.04935744168467113,1.5452350994041926,-0.16970715473355244,0.0,0.0,SG-slack
5.5,1.433961954638219,-0.04934276565692611,1.433961954638219,-0.04934276565692611,1.545199273081596,-0.16969247870580742,0.0,0.0,SG-slack
5.51,1.433931193064849,-0.049328119884634286,1.433931193064849,-0.049328119884634286,1.545168511508226,-0.1696778329335156,0.0,0.0,SG-slack
5.52,1.4339053831572386,-0.0493134970438259,1.4339053831572386,-0.0493134970438259,1.5451427016006156,-0.1696632100927072,0.0,0.0,SG-slack
5.53,1.4338844021491277,-0.049298890114502225,1.4338844021491277,-0.049298890114502225,1.5451217205925047,-0.16964860316338354,0.0,0.0,SG-slack
5.54,1.4338681180644515,-0.04928429239258772,1.4338681180644515,-0.04928429239258772,1.5451054365078285,-0.16963400544146903,0.0,0.0,SG-slack
5.55,1.4338563902038808,-0.0492696975009444,1.4338563902038808,-0.0492696975009444,1.5450937086472578,-0.1696194105498257,0.0,0.0,SG-slack
5.56,1.4338490696449397,-0.04925509939932571,1.4338490696449397,-0.04925509939932571,1.5450863880883168,-0.16960481244820702,0.0,0.0,SG-slack
5.57,1.433845999752549,-0.04924049239343009,1.433845999752549,-0.04924049239343009,1.545083318195926,-0.1695902054423114,0.0,0.0,SG-slack
5.58,1.433847016700206,-0.04922587114290697,1.433847016700206,-0.04922587114290697,1.545084335143583,-0.16957558419178828,0.0,0.0,SG-slack
5.59,1.4338519499988442,-0.049211230668435496,1.4338519499988442,-0.049211230668435496,1.5450892684422213,-0.1695609437173168,0.0,0.0,SG-slack
5.6,1.4338606230332192,-0.04919656635766556,1.4338606230332192,-0.04919656635766556,1.5450979414765962,-0.16954627940654687,0.0,0.0,SG-slack
5.61,1.4338728536032714,-0.04918187397014909,1.4338728536032714,-0.04918187397014909,1.5451101720466485,-0.1695315870190304,0.0,0.0,SG-slack
5.62,1.4338884544700683,-0.04916714964157809,1.4338884544700683,-0.04916714964157809,1.5451257729134453,-0.1695168626904594,0.0,0.0,SG-slack
5.63,1.4339072339038577,-0.049152389886611914,1.4339072339038577,-0.049152389886611914,1.5451445523472347,-0.16950210293549323,0.0,0.0,SG-slack
5.64,1.433928996233849,-0.04913759160084036,1.433928996233849,-0.04913759160084036,1.545166314677226,-0.16948730464972167,0.0,0.0,SG-slack
5.65,1.4339535423976495,-0.049122752061933034,1.4339535423976495,-0.049122752061933034,1.5451908608410265,-0.16947246511081435,0.0,0.0,SG-slack
5.66,1.4339806704892168,-0.0491078689296561,1.4339806704892168,-0.0491078689296561,1.5452179889325939,-0.1694575819785374,0.0,0.0,SG-slack
5.67,1.4340101763041635,-0.04909294024489924,1.4340101763041635,-0.04909294024489924,1.5452474947475405,-0.16944265329378055,0.0,0.0,SG-slack
5.68,1.434041853880883,-0.04907796442792742,1.434041853880883,-0.04907796442792742,1.54527917232426,-0.16942767747680873,0.0,0.0,SG-slack
5.69,1.4340754960363802,-0.049062940275473504,1.4340754960363802,-0.049062940275473504,1.5453128144797572,-0.16941265332435482,0.0,0.0,SG-slack
5.7,1.4341108948955659,-0.04904786695724206,1.4341108948955659,-0.04904786695724206,1.545348213338943,-0.16939758000612337,0.0,0.0,SG-slack
5.71,1.4341478424128016,-0.049032744011182655,1.4341478424128016,-0.049032744011182655,1.5453851608561786,-0.16938245706006397,0.0,0.0,SG-slack
5.72,1.4341861308845307,-0.049017571338209776,1.4341861308845307,-0.049017571338209776,1.5454234493279078,-0.1693672843870911,0.0,0.0,SG-slack
5.73,1.4342255534519468,-0.04900234919591448,1.4342255534519468,-0.04900234919591448,1.5454628718953238,-0.1693520622447958,0.0,0.0,SG-slack
5.74,1.434265904592662,-0.04898707819152853,1.434265904592662,-0.04898707819152853,1.545503223036039,-0.16933679124040985,0.0,0.0,SG-slack
5.75,1.434306980600287,-0.04897175927419434,1.434306980600287,-0.04897175927419434,1.545544299043664,-0.16932147232307565,0.0,0.0,SG-slack
5.76,1.4343485800509834,-0.04895639372634589,1.4343485800509834,-0.04895639372634589,1.5455858984943605,-0.1693061067752272,0.0,0.0,SG-slack
5.77,1.434390504256122,-0.048940983154529966,1.434390504256122,-0.048940983154529966,1.545627822699499,-0.16929069620341128,0.0,0.0,SG-slack
5.78,1.4344325577001058,-0.04892552947952855,1.4344325577001058,-0.04892552947952855,1.5456698761434828,-0.16927524252840986,0.0,0.0,SG-slack
5.79,1.434474548462731,-0.048910034925724155,1.434474548462731,-0.048910034925724155,1.545711866906108,-0.16925974797460547,0.0,0.0,SG-slack
5.8,1.4345162886250005,-0.04889450201022563,1.4345162886250005,-0.04889450201022563,1.5457536070683775,-0.16924421505910694,0.0,0.0,SG-slack
5.81,1.4345575946579454,-0.04887893353084338,1.4345575946579454,-0.04887893353084338,1.5457949131013224,-0.1692286465797247,0.0,0.0,SG-slack
5.82,1.4345982877938757,-0.04886333255426445,1.4345982877938757,-0.04886333255426445,1.5458356062372527,-0.16921304560314576,0.0,0.0,SG-slack
5.83,1.4346381943790678,-0.04884770240314751,1.4346381943790678,-0.04884770240314751,1.5458755128224448,-0.16919741545202882,0.0,0.0,SG-slack
5.84,1.4346771462079724,-0.04883204664315466,1.4346771462079724,-0.04883204664315466,1.5459144646513494,-0.16918175969203597,0.0,0.0,SG-slack
5.85,1.4347149808376196,-0.048816369069419635,1.4347149808376196,-0.048816369069419635,1.5459522992809966,-0.16916608211830095,0.0,0.0,SG-slack
5.86,1.4347515418828714,-0.048800673692726504,1.4347515418828714,-0.048800673692726504,1.5459888603262484,-0.16915038674160782,0.0,0.0,SG-slack
5.87,1.434786679290928,-0.048784964725385405,1.434786679290928,-0.048784964725385405,1.546023997734305,-0.16913467777426672,0.0,0.0,SG-slack
5.88,1.4348202495960878,-0.048769246566868096,1.4348202495960878,-0.048769246566868096,1.5460575680394648,-0.1691189596157494,0.0,0.0,SG-slack
5.89,1.434852116153135,-0.048753523789079184,1.434852116153135,-0.048753523789079184,1.546089434596512,-0.1691032368379605,0.0,0.0,SG-slack
5.9,1.4348821493505388,-0.04873780112159226,1.4348821493505388,-0.04873780112159226,1.5461194677939158,-0.16908751417047357,0.0,0.0,SG-slack
5.91,1.4349102268019895,-0.04872208343678239,1.4349102268019895,-0.04872208343678239,1.5461475452453666,-0.1690717964856637,0.0,0.0,SG-slack
5.92,1.43493623351736,-0.04870637573463868,1.43493623351736,-0.04870637573463868,1.5461735519607371,-0.16905608878352,0.0,0.0,SG-slack
5.93,1.4349600620520384,-0.04869068312772129,1.4349600620520384,-0.04869068312772129,1.5461973804954154,-0.1690403961766026,0.0,0.0,SG-slack
5.94,1.4349816126356505,-0.04867501082611478,1.4349816126356505,-0.04867501082611478,1.5462189310790275,-0.1690247238749961,0.0,0.0,SG-slack
5.95,1.4350007932791033,-0.048659364122128373,1.4350007932791033,-0.048659364122128373,1.5462381117224804,-0.1690090771710097,0.0,0.0,SG-slack
5.96,1.4350175198612996,-0.048643748375451074,1.4350175198612996,-0.048643748375451074,1.5462548383046766,-0.1689934614243324,0.0,0.0,SG-slack
5.97,1.4350317161944979,-0.048628168998038596,1.4350317161944979,-0.048628168998038596,1.546269034637875,-0.1689778820469199,0.0,0.0,SG-slack
5.98,1.4350433140695547,-0.04861263143939992,1.4350433140695547,-0.04861263143939992,1.5462806325129317,-0.16896234448828124,0.0,0.0,SG-slack
5.99,1.435052253280588,-0.04859714117190342,1.435052253280588,-0.04859714117190342,1.546289571723965,-0.16894685422078473,0.0,0.0,SG-slack
6.0,1.4350584816296035,-0.04858170367631928,1.4350584816296035,-0.04858170367631928,1.5462958000729805,-0.1689314167252006,0.0,0.0,SG-slack
6.01,1.4350619549118435,-0.04856632442764733,1.4350619549118435,-0.04856632442764733,1.5462992733552205,-0.16891603747652864,0.0,0.0,SG-slack
6.02,1.4350626368812087,-0.04855100888116162,1.4350626368812087,-0.04855100888116162,1.5462999553245858,-0.16890072193004294,0.0,0.0,SG-slack
6.03,1.4350604991975884,-0.0485357624586743,1.4350604991975884,-0.0485357624586743,1.5462978176409654,-0.16888547550755562,0.0,0.0,SG-slack
6.04,1.4350555213551093,-0.04852059053535723,1.4350555213551093,-0.04852059053535723,1.5462928397984863,-0.16887030358423855,0.0,0.0,SG-slack
6.05,1.4350476905931842,-0.048505498426677424,1.4350476905931842,-0.048505498426677424,1.5462850090365612,-0.16885521147555874,0.0,0.0,SG-slack
6.06,1.4350370017895906,-0.048490491375848876,1.4350370017895906,-0.048490491375848876,1.5462743202329676,-0.1688402044247302,0.0,0.0,SG-slack
6.07,1.4350234573373348,-0.04847557454163973,1.4350234573373348,-0.04847557454163973,1.5462607757807119,-0.16882528759052104,0.0,0.0,SG-slack
6.08,1.4350070670051036,-0.048460752986620864,1.4350070670051036,-0.048460752986620864,1.5462443854484806,-0.16881046603550218,0.0,0.0,SG-slack
6.09,1.4349878477821127,-0.048446031665839245,1.4349878477821127,-0.048446031665839245,1.5462251662254898,-0.16879574471472056,0.0,0.0,SG-slack
6.1,1.4349658237082847,-0.04843141541602031,1.4349658237082847,-0.04843141541602031,1.5462031421516618,-0.16878112846490162,0.0,0.0,SG-slack
6.11,1.4349410256901962,-0.048416908945181164,1.4349410256901962,-0.048416908945181164,1.5461783441335732,-0.16876662199406248,0.0,0.0,SG-slack
6.12,1.434913491303387,-0.048402516822795116,1.434913491303387,-0.048402516822795116,1.546150809746764,-0.16875222987167643,0.0,0.0,SG-slack
6.13,1.4348832645820466,-0.04838824347047563,1.4348832645820466,-0.04838824347047563,1.5461205830254237,-0.16873795651935694,0.0,0.0,SG-slack
6.14,1.4348503957967862,-0.048374093153140674,1.4348503957967862,-0.048374093153140674,1.5460877142401632,-0.168723806202022,0.0,0.0,SG-slack
6.15,1.4348149412209052,-0.0483600699707927,1.4348149412209052,-0.0483600699707927,1.5460522596642823,-0.16870978301967401,0.0,0.0,SG-slack
6.16,1.4347769628862057,-0.048346177850784544,1.4347769628862057,-0.048346177850784544,1.5460142813295827,-0.16869589089966586,0.0,0.0,SG-slack
6.17,1.4347365283293814,-0.048332420540676296,1.4347365283293814,-0.048332420540676296,1.5459738467727584,-0.1686821335895576,0.0,0.0,SG-slack
6.18,1.4346937103290254,-0.048318801601677064,1.4346937103290254,-0.048318801601677064,1.5459310287724024,-0.16866851465055838,0.0,0.0,SG-slack
6.19,1.4346485866349152,-0.04830532440261906,1.4346485866349152,-0.04830532440261906,1.5458859050782923,-0.16865503745150037,0.0,0.0,SG-slack
6.2,1.4346012396899088,-0.048291992114509796,1.4346012396899088,-0.048291992114509796,1.5458385581332859,-0.1686417051633911,0.0,0.0,SG-slack
6.21,1.4345517563450512,-0.048278807705742804,1.4345517563450512,-0.048278807705742804,1.5457890747884282,-0.16862852075462412,0.0,0.0,SG-slack
6.22,1.4345002275693122,-0.04826577393772932,1.4345002275693122,-0.04826577393772932,1.5457375460126892,-0.16861548698661064,0.0,0.0,SG-slack
6.23,1.4344467481543015,-0.04825289336124122,1.4344467481543015,-0.04825289336124122,1.5456840665976785,-0.16860260641012254,0.0,0.0,SG-slack
6.24,1.43439141641481,-0.04824016831335742,1.43439141641481,-0.04824016831335742,1.545628734858187,-0.16858988136223874,0.0,0.0,SG-slack
6.25,1.4343343338863188,-0.048227600914790725,1.4343343338863188,-0.048227600914790725,1.5455716523296958,-0.16857731396367204,0.0,0.0,SG-slack
6.26,1.434275605019712,-0.04821519306796654,1.434275605019712,-0.04821519306796654,1.545512923463089,-0.16856490611684785,0.0,0.0,SG-slack
6.27,1.4342153368744883,-0.048202946455610796,1.4342153368744883,-0.048202946455610796,1.5454526553178654,-0.1685526595044921,0.0,0.0,SG-slack
6.28,1.4341536388109803,-0.04819086253987934,1.4341536388109803,-0.04819086253987934,1.5453909572543574,-0.16854057558876065,0.0,0.0,SG-slack
6.29,1.4340906221823895,-0.04817894256200653,1.4340906221823895,-0.04817894256200653,1.5453279406257665,-0.16852865561088784,0.0,0.0,SG-slack
6.3,1.4340264000274843,-0.04816718754246105,1.4340264000274843,-0.04816718754246105,1.5452637184708613,-0.16851690059134236,0.0,0.0,SG-slack
6.31,1.433961086764488,-0.048155598281891976,1.433961086764488,-0.048155598281891976,1.5451984052078651,-0.1685053113307733,0.0,0.0,SG-slack
6.32,1.4338947978871257,-0.04814417536207133,1.4338947978871257,-0.04814417536207133,1.5451321163305027,-0.16849388841095264,0.0,0.0,SG-slack
6.33,1.433827649663422,-0.048132919147900965,1.433827649663422,-0.048132919147900965,1.545064968106799,-0.16848263219678228,0.0,0.0,SG-slack
6.34,1.4337597588378614,-0.048121829789509935,1.4337597588378614,-0.048121829789509935,1.5449970772812385,-0.16847154283839125,0.0,0.0,SG-slack
6.35,1.4336912423376693,-0.04811090722502029,1.4336912423376693,-0.04811090722502029,1.5449285607810463,-0.1684606202739016,0.0,0.0,SG-slack
6.36,1.433622216983887,-0.04810015118369043,1.433622216983887,-0.04810015118369043,1.544859535427264,-0.16844986423257174,0.0,0.0,SG-slack
6.37,1.433552799207666,-0.04808956118950111,1.433552799207666,-0.04808956118950111,1.544790117651043,-0.16843927423838242,0.0,0.0,SG-slack
6.38,1.4334831047726275,-0.048079136565211816,1.4334831047726275,-0.048079136565211816,1.5447204232160046,-0.16842884961409313,0.0,0.0,SG-slack
6.39,1.433413248503707,-0.048068876436806435,1.433413248503707,-0.048068876436806435,1.544650566947084,-0.16841858948568775,0.0,0.0,SG-slack
6.4,1.4333433440230385,-0.048058779738258145,1.4333433440230385,-0.048058779738258145,1.5445806624664156,-0.16840849278713946,0.0,0.0,SG-slack
6.41,1.4332735034934712,-0.0480488452168128,1.4332735034934712,-0.0480488452168128,1.5445108219368482,-0.1683985582656941,0.0,0.0,SG-slack
6.42,1.4332038373701144,-0.048039071438469194,1.4332038373701144,-0.048039071438469194,1.5444411558134914,-0.1683887844873505,0.0,0.0,SG-slack
6.43,1.4331344541603361,-0.048029456793859115,1.4331344541603361,-0.048029456793859115,1.5443717726037132,-0.16837916984274043,0.0,0.0,SG-slack
6.44,1.4330654601929553,-0.04801999950449312,1.4330654601929553,-0.04801999950449312,1.5443027786363324,-0.16836971255337443,0.0,0.0,SG-slack
6.45,1.432996959396437,-0.04801069762917334,1.432996959396437,-0.04801069762917334,1.544234277839814,-0.16836041067805466,0.0,0.0,SG-slack
6.46,1.4329290530872643,-0.04800154907077411,1.4329290530872643,-0.04800154907077411,1.5441663715306413,-0.16835126211965543,0.0,0.0,SG-slack
6.47,1.4328618397679733,-0.047992551583269955,1.4328618397679733,-0.047992551583269955,1.5440991582113504,-0.16834226463215127,0.0,0.0,SG-slack
6.48,1.4327954149359425,-0.04798370277891939,1.4327954149359425,-0.04798370277891939,1.5440327333793196,-0.1683334158278007,0.0,0.0,SG-slack
6.49,1.4327298709025076,-0.04797500013574882,1.4327298709025076,-0.04797500013574882,1.5439671893458846,-0.16832471318463013,0.0,0.0,SG-slack
6.5,1.4326652966233844,-0.047966441005154736,1.4326652966233844,-0.047966441005154736,1.5439026150667614,-0.16831615405403605,0.0,0.0,SG-slack
6.51,1.4326017775398814,-0.04795802261968721,1.4326017775398814,-0.04795802261968721,1.5438390959832584,-0.16830773566856852,0.0,0.0,SG-slack
6.52,1.432539395431701,-0.04794974210108152,1.432539395431701,-0.04794974210108152,1.543776713875078,-0.16829945514996283,0.0,0.0,SG-slack
6.53,1.4324782282811273,-0.047941596468147524,1.4324782282811273,-0.047941596468147524,1.5437155467245043,-0.16829130951702884,0.0,0.0,SG-slack
6.54,1.432418350148872,-0.04793358264512823,1.432418350148872,-0.04793358264512823,1.5436556685922491,-0.16828329569400954,0.0,0.0,SG-slack
6.55,1.4323598310616146,-0.04792569746978048,1.4323598310616146,-0.04792569746978048,1.5435971495049916,-0.1682754105186618,0.0,0.0,SG-slack
6.56,1.4323027369113042,-0.04791793770178146,1.4323027369113042,-0.04791793770178146,1.5435400553546812,-0.16826765075066277,0.0,0.0,SG-slack
6.57,1.43224712936646,-0.047910300031069164,1.43224712936646,-0.047910300031069164,1.543484447809837,-0.16826001307995048,0.0,0.0,SG-slack
6.58,1.432193065795035,-0.04790278108616308,1.432193065795035,-0.04790278108616308,1.543430384238412,-0.1682524941350444,0.0,0.0,SG-slack
6.59,1.4321405991993303,-0.047895377442573606,1.4321405991993303,-0.047895377442573606,1.5433779176427074,-0.16824509049145492,0.0,0.0,SG-slack
6.6,1.4320897781625395,-0.04788808563111341,1.4320897781625395,-0.04788808563111341,1.5433270966059165,-0.16823779867999472,0.0,0.0,SG-slack
6.61,1.4320406468070332,-0.047880902146281296,1.4320406468070332,-0.047880902146281296,1.5432779652504103,-0.1682306151951626,0.0,0.0,SG-slack
6.62,1.431993244764253,-0.04787382345438451,1.431993244764253,-0.04787382345438451,1.54323056320763,-0.16822353650326582,0.0,0.0,SG-slack
6.63,1.4319476071559092,-0.0478668460018353,1.4319476071559092,-0.0478668460018353,1.5431849255992862,-0.1682165590507166,0.0,0.0,SG-slack
6.64,1.4319037645867312,-0.047859966223149364,1.4319037645867312,-0.047859966223149364,1.5431410830301082,-0.16820967927203068,0.0,0.0,SG-slack
6.65,1.4318617431480902,-0.04785318054895474,1.4318617431480902,-0.04785318054895474,1.5430990615914673,-0.16820289359783605,0.0,0.0,SG-slack
6.66,1.4318215644327545,-0.04784648541380887,1.4318215644327545,-0.04784648541380887,1.5430588828761316,-0.16819619846269018,0.0,0.0,SG-slack
6.67,1.4317832455601125,-0.04783987726388669,1.4317832455601125,-0.04783987726388669,1.5430205640034895,-0.168189590312768,0.0,0.0,SG-slack
6.68,1.4317467992120003,-0.047833352564542936,1.4317467992120003,-0.047833352564542936,1.5429841176553774,-0.16818306561342425,0.0,0.0,SG-slack
6.69,1.4317122336786432,-0.047826907807632185,1.4317122336786432,-0.047826907807632185,1.5429495521220202,-0.1681766208565135,0.0,0.0,SG-slack
6.7,1.4316795529143693,-0.047820539518621835,1.4316795529143693,-0.047820539518621835,1.5429168713577464,-0.16817025256750315,0.0,0.0,SG-slack
6.71,1.431648756603107,-0.04781424426368086,1.431648756603107,-0.04781424426368086,1.5428860750464841,-0.16816395731256217,0.0,0.0,SG-slack
6.72,1.4316198402329277,-0.047808018656327805,1.4316198402329277,-0.047808018656327805,1.5428571586763047,-0.16815773170520912,0.0,0.0,SG-slack
6.73,1.4315927951795304,-0.04780185936392717,1.4315927951795304,-0.04780185936392717,1.5428301136229075,-0.16815157241280848,0.0,0.0,SG-slack
6.74,1.4315676087984006,-0.047795763113977874,1.4315676087984006,-0.047795763113977874,1.5428049272417776,-0.1681454761628592,0.0,0.0,SG-slack
6.75,1.4315442645248802,-0.04778972670017573,1.4315442645248802,-0.04778972670017573,1.5427815829682572,-0.16813943974905704,0.0,0.0,SG-slack
6.76,1.4315227419822738,-0.04778374698805932,1.4315227419822738,-0.04778374698805932,1.5427600604256508,-0.16813346003694063,0.0,0.0,SG-slack
6.77,1.4315030170970497,-0.04777782092057489,1.4315030170970497,-0.04777782092057489,1.5427403355404268,-0.1681275339694562,0.0,0.0,SG-slack
6.78,1.4314850622213562,-0.04777194552323885,1.4314850622213562,-0.04777194552323885,1.5427223806647332,-0.16812165857212016,0.0,0.0,SG-slack
6.79,1.4314688462617629,-0.04776611790903179,1.4314688462617629,-0.04776611790903179,1.5427061647051399,-0.1681158309579131,0.0,0.0,SG-slack
6.8,1.4314543348141542,-0.047760335283013655,1.4314543348141542,-0.047760335283013655,1.5426916532575312,-0.16811004833189497,0.0,0.0,SG-slack
6.81,1.4314414903046744,-0.04775459494663234,1.4314414903046744,-0.04775459494663234,1.5426788087480514,-0.16810430799551365,0.0,0.0,SG-slack
6.82,1.431430272135316,-0.047748894301774925,1.431430272135316,-0.047748894301774925,1.542667590578693,-0.16809860735065624,0.0,0.0,SG-slack
6.83,1.4314206368347768,-0.04774323085433191,1.4314206368347768,-0.04774323085433191,1.5426579552781539,-0.16809294390321322,0.0,0.0,SG-slack
6.84,1.4314125382134184,-0.04773760221767076,1.4314125382134184,-0.04773760221767076,1.5426498566567954,-0.16808731526655207,0.0,0.0,SG-slack
6.85,1.4314059275221063,-0.047732006115672854,1.4314059275221063,-0.047732006115672854,1.5426432459654833,-0.16808171916455417,0.0,0.0,SG-slack
6.86,1.4314007536146693,-0.047726440385407354,1.4314007536146693,-0.047726440385407354,1.5426380720580464,-0.16807615343428867,0.0,0.0,SG-slack
6.87,1.431396963113093,-0.04772090297962059,1.431396963113093,-0.04772090297962059,1.54263428155647,-0.1680706160285019,0.0,0.0,SG-slack
6.88,1.4313945005753568,-0.047715391968760124,1.4313945005753568,-0.047715391968760124,1.5426318190187338,-0.16806510501764144,0.0,0.0,SG-slack
6.89,1.4313933086653206,-0.04770990554275467,1.4313933086653206,-0.04770990554275467,1.5426306271086976,-0.16805961859163598,0.0,0.0,SG-slack
6.9,1.4313933283242226,-0.04770444201247845,1.4313933283242226,-0.04770444201247845,1.5426306467675996,-0.16805415506135976,0.0,0.0,SG-slack
6.91,1.431394498943301,-0.047698999810840886,1.431394498943301,-0.047698999810840886,1.542631817386678,-0.1680487128597222,0.0,0.0,SG-slack
6.92,1.4313967585371954,-0.04769357749360109,1.4313967585371954,-0.04769357749360109,1.5426340769805724,-0.1680432905424824,0.0,0.0,SG-slack
6.93,1.4314000439176149,-0.047688173739895645,1.4314000439176149,-0.047688173739895645,1.542637362360992,-0.16803788678877696,0.0,0.0,SG-slack
6.94,1.4314042908668487,-0.0476827873523869,1.4314042908668487,-0.0476827873523869,1.5426416093102258,-0.16803250040126821,0.0,0.0,SG-slack
6.95,1.4314094343106976,-0.04767741725712896,1.4314094343106976,-0.04767741725712896,1.5426467527540746,-0.16802713030601027,0.0,0.0,SG-slack
6.96,1.4314154084905422,-0.047672062503192586,1.4314154084905422,-0.047672062503192586,1.5426527269339192,-0.1680217755520739,0.0,0.0,SG-slack
6.97,1.4314221471339286,-0.04766672226191393,1.4314221471339286,-0.04766672226191393,1.5426594655773056,-0.16801643531079524,0.0,0.0,SG-slack
6.98,1.431429583623399,-0.04766139582595871,1.431429583623399,-0.04766139582595871,1.542666902066776,-0.16801110887484003,0.0,0.0,SG-slack
6.99,1.431437651163215,-0.04765608260794496,1.431437651163215,-0.04765608260794496,1.542674969606592,-0.16800579565682627,0.0,0.0,SG-slack
7.0,1.4314462829435273,-0.04765078213899854,1.4314462829435273,-0.04765078213899854,1.5426836013869043,-0.16800049518787985,0.0,0.0,SG-slack
7.01,1.43145541230174,-0.047645494066871324,1.43145541230174,-0.047645494066871324,1.542692730745117,-0.16799520711575264,0.0,0.0,SG-slack
7.02,1.4314649728805893,-0.04764021815393804,1.4314649728805893,-0.04764021815393804,1.5427022913239663,-0.16798993120281935,0.0,0.0,SG-slack
7.03,1.43147489878273,-0.047634954274829555,1.43147489878273,-0.047634954274829555,1.542712217226107,-0.16798466732371087,0.0,0.0,SG-slack
7.04,1.4314851247213762,-0.04762970241394257,1.4314851247213762,-0.04762970241394257,1.5427224431647533,-0.16797941546282388,0.0,0.0,SG-slack
7.05,1.4314955861668976,-0.04762446266265491,1.4314955861668976,-0.04762446266265491,1.5427329046102747,-0.16797417571153622,0.0,0.0,SG-slack
7.06,1.431506219488917,-0.04761923521636094,1.431506219488917,-0.04761923521636094,1.542743537932294,-0.16796894826524225,0.0,0.0,SG-slack
7.07,1.4315169620937112,-0.04761402037126694,1.4315169620937112,-0.04761402037126694,1.5427542805370882,-0.16796373342014825,0.0,0.0,SG-slack
7.08,1.431527752556691,-0.04760881852109622,1.431527752556691,-0.04760881852109622,1.542765071000068,-0.16795853156997753,0.0,0.0,SG-slack
7.09,1.4315385307495376,-0.047603630153438076,1.4315385307495376,-0.047603630153438076,1.5427758491929147,-0.1679533432023194,0.0,0.0,SG-slack
7.1,1.4315492379621717,-0.047598455846085186,1.4315492379621717,-0.047598455846085186,1.5427865564055487,-0.1679481688949665,0.0,0.0,SG-slack
7.11,1.4315598170188122,-0.047593296263229334,1.4315598170188122,-0.047593296263229334,1.5427971354621892,-0.16794300931211065,0.0,0.0,SG-slack
7.12,1.4315702123885405,-0.04758815215134857,1.4315702123885405,-0.04758815215134857,1.5428075308319176,-0.16793786520022988,0.0,0.0,SG-slack
7.13,1.4315803702896406,-0.047583024335119045,1.4315803702896406,-0.047583024335119045,1.5428176887330176,-0.16793273738400036,0.0,0.0,SG-slack
7.14,1.4315902387879984,-0.04757791371316272,1.4315902387879984,-0.04757791371316272,1.5428275572313754,-0.16792762676204404,0.0,0.0,SG-slack
7.15,1.4315997678892145,-0.047572821253692416,1.4315997678892145,-0.047572821253692416,1.5428370863325915,-0.16792253430257373,0.0,0.0,SG-slack
7.16,1.4316089096242466,-0.0475677479900031,1.4316089096242466,-0.0475677479900031,1.5428462280676236,-0.1679174610388844,0.0,0.0,SG-slack
7.17,1.4316176181286697,-0.04756269501601243,1.4316176181286697,-0.04756269501601243,1.5428549365720468,-0.16791240806489374,0.0,0.0,SG-slack
7.18,1.4316258497155498,-0.047557663481639284,1.4316258497155498,-0.047557663481639284,1.5428631681589269,-0.1679073765305206,0.0,0.0,SG-slack
7.19,1.4316335629415027,-0.04755265458813435,1.4316335629415027,-0.04755265458813435,1.5428708813848797,-0.16790236763701566,0.0,0.0,SG-slack
7.2,1.4316407186661275,-0.04754766958338752,1.4316407186661275,-0.04754766958338752,1.5428780371095046,-0.16789738263226883,0.0,0.0,SG-slack
7.21,1.431647280104929,-0.04754270975722255,1.431647280104929,-0.04754270975722255,1.542884598548306,-0.16789242280610386,0.0,0.0,SG-slack
7.22,1.4316532128754174,-0.04753777643666368,1.4316532128754174,-0.04753777643666368,1.5428905313187944,-0.167887489485545,0.0,0.0,SG-slack
7.23,1.4316584850365945,-0.04753287098115011,1.4316584850365945,-0.04753287098115011,1.5428958034799716,-0.16788258403003142,0.0,0.0,SG-slack
7.24,1.4316630671218118,-0.04752799477782649,1.4316630671218118,-0.04752799477782649,1.5429003855651888,-0.1678777078267078,0.0,0.0,SG-slack
7.25,1.43166693216494,-0.047523149236873535,1.43166693216494,-0.047523149236873535,1.542904250608317,-0.16787286228575485,0.0,0.0,SG-slack
7.26,1.4316700557199946,-0.047518335786699256,1.4316700557199946,-0.047518335786699256,1.5429073741633716,-0.16786804883558057,0.0,0.0,SG-slack
7.27,1.4316724158743939,-0.04751355586941941,1.4316724158743939,-0.04751355586941941,1.542909734317771,-0.16786326891830072,0.0,0.0,SG-slack
7.28,1.431673993255688,-0.047508810936162826,1.431673993255688,-0.047508810936162826,1.542911311699065,-0.16785852398504414,0.0,0.0,SG-slack
7.29,1.4316747710318614,-0.04750410244258882,1.4316747710318614,-0.04750410244258882,1.5429120894752384,-0.16785381549147013,0.0,0.0,SG-slack
7.3,1.4316747349057375,-0.047499431844432005,1.4316747349057375,-0.047499431844432005,1.5429120533491145,-0.16784914489331332,0.0,0.0,SG-slack
7.31,1.4316738731030711,-0.04749480059309294,1.4316738731030711,-0.04749480059309294,1.5429111915464482,-0.16784451364197425,0.0,0.0,SG-slack
7.32,1.4316721763548155,-0.04749021013134941,1.4316721763548155,-0.04749021013134941,1.5429094947981925,-0.16783992318023072,0.0,0.0,SG-slack
